"Episode ID","Show Name","Full Date","Title","Description","Partisan Leaning","Category on Apple","Entered Dataset","Audio URL"
"49043","The Matt Walsh Show","2023-02-22","ep. 1118 - elected official inducts me into the 'vortex of evil'","click here to join the member exclusive portion of my show: https://utm.io/uesem today on the matt walsh show, an elected official in tennessee labels me, ben shapiro, and candace owens as members of the ""vortex of evil,"" which incidentally is also the name of the death metal band we're forming. meanwhile, the outrage mob descends again, calling on ben to fire me because i dared to say that i don't want my children to be indoctrinated into the trans cult. also, marjorie taylor greene continues to advocate for her ""national divorce"" plan. james o'keefe is officially pushed out of the organization he founded. and some conservatives on social media have found their new hero: a cross-dressing makeup salesman who advocates for transgenderism. - - - dailywire+:become a dailywire+ member for 40% off to access the entire content library of movies, shows, documentaries, and more: https://bit.ly/3jr6n6d shop the jeremy’s razors presidents’ day sale and get 30% off any razor: https://bit.ly/3xufd43 represent the sweet baby gang by shopping my merch here: https://bit.ly/3ebnwyj  - - - today’s sponsors:genucel - use code ""walsh"" at checkout for additional savings on your entire purchase! https://genucel.com/walshinnovation refunds - learn more about innovation refunds at https://getrefunds.com/.- - -socials:follow on twitter: https://bit.ly/3rv1vef follow on instagram: https://bit.ly/3kzc3oa follow on facebook: https://bit.ly/3ebkjia subscribe on youtube: https://bit.ly/3rqp4rs learn more about your ad choices. visit podcastchoices.com/adchoices","More Conservative","News","Apple Top 100","https://claritaspod.com/measure/arttrk.com/p/24FDE/verifi.podscribe.com/rss/p/pfx.vpixl.com/2jSe3/prfx.byspotify.com/e/injector.simplecastaudio.com/d1078767-cdeb-4a60-8561-25db7745b425/episodes/f523a175-6031-4523-b88a-a67a40ae5119/audio/128/default.mp3?aid=rss_feed&awCollectionId=d1078767-cdeb-4a60-8561-25db7745b425&awEpisodeId=f523a175-6031-4523-b88a-a67a40ae5119&feed=pp_b9xO6"
"49287","The Matt Walsh Show","2022-04-29","ep. 941 - the biden administration uses ‘1984’ as an instruction manual","today on the matt walsh show, the biden administration takes its cue from orwell, setting up its very own ministry of truth. we’ll discuss. and a judicial nominee admits during a confirmation hearing that her previous claims about police violence were untrue but made for “rhetorical purposes.” plus joe biden continues to mentally decay on camera. ilhan omar speaks out for student loan forgiveness. a new film about vikings is accused of racism because the vikings are white. and in our daily cancellation, we will examine a video which purports to scientifically prove the validity of transgenderism. i’m skeptical but i’ll hear them out. pre-order your copy of julio rosas’ upcoming book fiery but mostly peaceful: the 2020 riots and the gaslighting of america: https://utm.io/uepi9. i am a beloved lgbtq+ and children’s author. reserve your copy of johnny the walrus here: https://utm.io/uevuc.what is a woman? help me track down the answer in my new book. preorder your copy now at whatisawoman.com.  —today’s sponsors: charity mobile sends 5% of your monthly plan price to the pro-life charity of your choice. mention offer code ""walsh"" when you call 1-877-474-3662 or chat online at charitymobile.com. convert your videotapes, camcorder tapes, film reels, and pictures to perfectly preserved digital files. visit www.legacybox.com/walsh for an incredible deal on your order. learn more about your ad choices. visit podcastchoices.com/adchoices","More Conservative","News","Apple Top 100","https://claritaspod.com/measure/arttrk.com/p/24FDE/verifi.podscribe.com/rss/p/pfx.vpixl.com/2jSe3/prfx.byspotify.com/e/injector.simplecastaudio.com/d1078767-cdeb-4a60-8561-25db7745b425/episodes/119512d1-041d-497d-ae95-1cddf10815c0/audio/128/default.mp3?aid=rss_feed&awCollectionId=d1078767-cdeb-4a60-8561-25db7745b425&awEpisodeId=119512d1-041d-497d-ae95-1cddf10815c0&feed=pp_b9xO6"
"49605","The Matt Walsh Show","2021-03-23","ep. 684 - a hill to die on","today on the matt walsh show, kristi noem, the governor of south dakota, has become the latest conservative to surrender on the women sports issue. today we’ll talk about why this is a hill worth dying on. also five headlines including one woke company releasing an add that promotes transgenderism in children, and another woke company pulling their ads from the daily wire because one leftist with a twitter account and five followers told it to. and in our daily cancellation, we’ll deal with the latest celebrity to come out in support of fat acceptance. learn more about your ad choices. visit podcastchoices.com/adchoices","More Conservative","News","Apple Top 100","https://claritaspod.com/measure/arttrk.com/p/24FDE/verifi.podscribe.com/rss/p/pfx.vpixl.com/2jSe3/prfx.byspotify.com/e/injector.simplecastaudio.com/d1078767-cdeb-4a60-8561-25db7745b425/episodes/8ac5069d-5b59-4b77-b555-1aac8ef88fc1/audio/128/default.mp3?aid=rss_feed&awCollectionId=d1078767-cdeb-4a60-8561-25db7745b425&awEpisodeId=8ac5069d-5b59-4b77-b555-1aac8ef88fc1&feed=pp_b9xO6"
"49617","The Matt Walsh Show","2021-03-12","ep. 677 - biden performs social experiments on the military","today on the matt walsh show, in the most egregious case of big tech censorship yet, amazon has declared that it will not sell any books which categorize transgenderism as a mental illness. which is to say, they will not allow science on their website. also five headlines including joe biden deciding what sort of july 4th celebration you’re allowed to have, a former conservative actress goes on an apology tour, and the stimulus bill is passed. in our daily cancellation, we’ll discuss the renewed controversy over women in the military.  learn more about your ad choices. visit podcastchoices.com/adchoices","More Conservative","News","Apple Top 100","https://claritaspod.com/measure/arttrk.com/p/24FDE/verifi.podscribe.com/rss/p/pfx.vpixl.com/2jSe3/prfx.byspotify.com/e/injector.simplecastaudio.com/d1078767-cdeb-4a60-8561-25db7745b425/episodes/e1988903-392f-44ff-8ab4-249e450f604a/audio/128/default.mp3?aid=rss_feed&awCollectionId=d1078767-cdeb-4a60-8561-25db7745b425&awEpisodeId=e1988903-392f-44ff-8ab4-249e450f604a&feed=pp_b9xO6"
"49805","The Matt Walsh Show","2020-06-16","ep. 505 - law and order is officially dead","today on the matt walsh show, we are told that an armed right wing militia member shot a “protester” who was trying to tear down a statue. but there is a lot more to this story, and it shows how law and order is dead in our country. we’ll talk about that. also five headlines including the left’s attempts to cancel a man because they don’t like the shirt he wore while fishing. and the supreme court magically discovered transgenderism in the civil rights act.if you like the matt walsh show, become a member today with promo code: walsh and enjoy the exclusive benefits for 10% off at https://www.dailywire.com/walsh learn more about your ad choices. visit podcastchoices.com/adchoices","More Conservative","News","Apple Top 100","https://claritaspod.com/measure/arttrk.com/p/24FDE/verifi.podscribe.com/rss/p/pfx.vpixl.com/2jSe3/prfx.byspotify.com/e/injector.simplecastaudio.com/d1078767-cdeb-4a60-8561-25db7745b425/episodes/d2191a47-6df6-417e-a187-139e91f3771e/audio/128/default.mp3?aid=rss_feed&awCollectionId=d1078767-cdeb-4a60-8561-25db7745b425&awEpisodeId=d2191a47-6df6-417e-a187-139e91f3771e&feed=pp_b9xO6"
"50162","The Matt Walsh Show","2018-11-28","ep. 151 - a mother forces son to be transgender - is it legal?","today on the show we'll talk about the horrifying, infuriating case of the young boy who is being pushed into transgenderism by his mother and his doctors. mental illness is being fostered inside the mind of this poor child, and he's not the only one. date: 11-28-2018 learn more about your ad choices. visit podcastchoices.com/adchoices","More Conservative","News","Apple Top 100","https://claritaspod.com/measure/arttrk.com/p/24FDE/verifi.podscribe.com/rss/p/pfx.vpixl.com/2jSe3/prfx.byspotify.com/e/injector.simplecastaudio.com/d1078767-cdeb-4a60-8561-25db7745b425/episodes/fcc1022a-617c-4470-8218-5fef046a16b7/audio/128/default.mp3?aid=rss_feed&awCollectionId=d1078767-cdeb-4a60-8561-25db7745b425&awEpisodeId=fcc1022a-617c-4470-8218-5fef046a16b7&feed=pp_b9xO6"
"51402","The Michael Knowles Show","2023-07-17","ep. 1288 - snow white is brown","disney recasts snow white and the seven dwarves with a brown lady and a bunch of tall guys, tucker destroys half the gop presidential field, and russia bans transgenderism. ep.1288  - - -   click here to join the member exclusive portion of my show: https://utm.io/uesel - - -  dailywire+: become a dailywire+ member to gain access to movies, shows, documentaries, and more: https://bit.ly/3jjqbq7 get your michael knowles merch here: https://bit.ly/3x6tlky  - - -  today’s sponsors: balance of nature - get a free fruit & veggies travel set plus $25 off your first order as a preferred customer. use promo code knowles at checkout: https://www.balanceofnature.com/ good ranchers - get $30 off with promo code knowles at checkout.https://bit.ly/43g8p0p  - - - socials: follow on twitter: https://bit.ly/3rwkpq6 follow on instagram: https://bit.ly/3bqzlxa follow on facebook: https://bit.ly/3eemwyg subscribe on youtube: https://bit.ly/3l273ek","More Conservative","News","Apple Top 100","https://claritaspod.com/measure/arttrk.com/p/24FDE/verifi.podscribe.com/rss/p/pfx.vpixl.com/2jSe3/prfx.byspotify.com/e/injector.simplecastaudio.com/e626ec69-4c64-4e58-9a75-6b64d301dd52/episodes/bde3e21e-72b9-4395-9011-da5e5d894642/audio/128/default.mp3?aid=rss_feed&awCollectionId=e626ec69-4c64-4e58-9a75-6b64d301dd52&awEpisodeId=bde3e21e-72b9-4395-9011-da5e5d894642&feed=6c2VScgo"
"51404","The Michael Knowles Show","2023-07-13","ep. 1286 - transgenderism is destroying kids lives","cnn apologizes for “misgendering” dylan mulvaney, trump suggests he’s likely to skip the debates, and another democrat moves to join the 2024 race. ep.1286   - - -  click here to join the member exclusive portion of my show: https://utm.io/uesel - - -  dailywire+: get your dailywire+ membership here! : https://bit.ly/3vhjats get your michael knowles merch here: https://bit.ly/3x6tlky  - - -  today’s sponsors: expressvpn - get 3 months free of expressvpn: https://expressvpn.com/knowles ziprecruiter - try ziprecruiter for free: https://www.ziprecruiter.com/knowles hillsdale - enroll for free today at hillsdale.edu/knowles  - - - socials: follow on twitter: https://bit.ly/3rwkpq6 follow on instagram: https://bit.ly/3bqzlxa follow on facebook: https://bit.ly/3eemwyg subscribe on youtube: https://bit.ly/3l273ek","More Conservative","News","Apple Top 100","https://claritaspod.com/measure/arttrk.com/p/24FDE/verifi.podscribe.com/rss/p/pfx.vpixl.com/2jSe3/prfx.byspotify.com/e/injector.simplecastaudio.com/e626ec69-4c64-4e58-9a75-6b64d301dd52/episodes/e1a1264e-ae03-4dd2-a084-7440ee59cafb/audio/128/default.mp3?aid=rss_feed&awCollectionId=e626ec69-4c64-4e58-9a75-6b64d301dd52&awEpisodeId=e1a1264e-ae03-4dd2-a084-7440ee59cafb&feed=6c2VScgo"
"51430","The Michael Knowles Show","2023-06-12","ep. 1265 - youtube suspended me","the white house replaces the star-spangled banner with the militant pride flag, youtube bans michael for refusing to believe in transgenderism, and the ron desantis campaign plays a dirty trick on trump. ep.1265- - - click here to join the member exclusive portion of my show: https://utm.io/uesel- - - dailywire+:get 30% off jeremy’s razors products here: https://bit.ly/3xufd43 get your michael knowles merch here: https://bit.ly/3x6tlky  - - - today’s sponsors:birch gold - text ""knowles"" to 989898 for your no-cost, no-obligation, free information kit: https://birchgold.com/knowlesgood ranchers - get $30 off with promo code knowles at checkout.https://bit.ly/43g8p0p grill blazer - get 15% off your order with promo code knowles athttp://www.grillblazer.com/knowles - - -socials:follow on twitter: https://bit.ly/3rwkpq6 follow on instagram: https://bit.ly/3bqzlxa follow on facebook: https://bit.ly/3eemwyg subscribe on youtube: https://bit.ly/3l273ek  learn more about your ad choices. visit podcastchoices.com/adchoices","More Conservative","News","Apple Top 100","https://claritaspod.com/measure/arttrk.com/p/24FDE/verifi.podscribe.com/rss/p/pfx.vpixl.com/2jSe3/prfx.byspotify.com/e/injector.simplecastaudio.com/e626ec69-4c64-4e58-9a75-6b64d301dd52/episodes/ab0b34dc-2663-4990-9d0f-aeba19aa6931/audio/128/default.mp3?aid=rss_feed&awCollectionId=e626ec69-4c64-4e58-9a75-6b64d301dd52&awEpisodeId=ab0b34dc-2663-4990-9d0f-aeba19aa6931&feed=6c2VScgo"
"51466","The Michael Knowles Show","2023-05-01","ep. 1236 - gas stove lives matter!","the libs begin to ban gas stoves (after saying they wouldn’t after saying they would), satanists gather in boston to promote abortion and transgenderism, and the rhetorical knives come out for ron desantis.click here to join the member exclusive portion of my show: https://utm.io/uesel- - - dailywire+:become a dailywire+ member to gain access to movies, shows, documentaries, and more: https://bit.ly/3jjqbq7 pre-order your jeremy's chocolate here: https://bit.ly/3eqevagshop all jeremy’s razors products here: https://bit.ly/3xufd43 get your michael knowles merch here: https://bit.ly/3x6tlky  - - - today’s sponsors: genucel - 70% off the most popular package + free shipping + free spa essentials at https://genucel.com/knowlesbirch gold - text ""knowles"" to 989898 for your no-cost, no-obligation, free information kit: https://birchgold.com/knowles- - -socials:follow on twitter: https://bit.ly/3rwkpq6 follow on instagram: https://bit.ly/3bqzlxa follow on facebook: https://bit.ly/3eemwyg subscribe on youtube: https://bit.ly/3l273ek  learn more about your ad choices. visit podcastchoices.com/adchoices","More Conservative","News","Apple Top 100","https://claritaspod.com/measure/arttrk.com/p/24FDE/verifi.podscribe.com/rss/p/pfx.vpixl.com/2jSe3/prfx.byspotify.com/e/injector.simplecastaudio.com/e626ec69-4c64-4e58-9a75-6b64d301dd52/episodes/11f622d1-d663-4085-94e4-ff7194b394ef/audio/128/default.mp3?aid=rss_feed&awCollectionId=e626ec69-4c64-4e58-9a75-6b64d301dd52&awEpisodeId=11f622d1-d663-4085-94e4-ff7194b394ef&feed=6c2VScgo"
"51473","The Michael Knowles Show","2023-04-21","ep. 1230 - anti-white trend has hit the absurd levels","linkedin introduces a new feature to discriminate against white people, men, and “straights”; cleopatra goes trans-racial on netflix, and ron desantis moves to eradicate transgenderism from public life.click here to join the member exclusive portion of my show: https://utm.io/uesel- - - dailywire+:become a dailywire+ member to gain access to movies, shows, documentaries, and more: https://bit.ly/3jjqbq7 pre-order your jeremy's chocolate here: https://bit.ly/3eqevagshop all jeremy’s razors products here: https://bit.ly/3xufd43 get your michael knowles merch here: https://bit.ly/3x6tlky  - - - today’s sponsors:puretalk - get 50% off your first month with promo code knowles: https://www.puretalk.com/landing/knowlescynch - download the cynch app and get your first tank exchange for just $10 with promo code knowles. visit http://cynch.com/offer for details.- - -socials:follow on twitter: https://bit.ly/3rwkpq6 follow on instagram: https://bit.ly/3bqzlxa follow on facebook: https://bit.ly/3eemwyg subscribe on youtube: https://bit.ly/3l273ek  learn more about your ad choices. visit podcastchoices.com/adchoices","More Conservative","News","Apple Top 100","https://claritaspod.com/measure/arttrk.com/p/24FDE/verifi.podscribe.com/rss/p/pfx.vpixl.com/2jSe3/prfx.byspotify.com/e/injector.simplecastaudio.com/e626ec69-4c64-4e58-9a75-6b64d301dd52/episodes/e3f3417b-4be7-4062-a64e-74d54baded57/audio/128/default.mp3?aid=rss_feed&awCollectionId=e626ec69-4c64-4e58-9a75-6b64d301dd52&awEpisodeId=e3f3417b-4be7-4062-a64e-74d54baded57&feed=6c2VScgo"
"51483","The Michael Knowles Show","2023-04-10","ep. 1221 - transgenderism is not the religion of peace","tennessee lawmakers expel two democrat state reps for insurrectioning; a texas man is convicted of murder for defending himself against blm; and transgender activists commit more violence, this time against a young woman.click here to join the member exclusive portion of my show: https://utm.io/uesel- - - dailywire+:become a dailywire+ member to gain access to movies, shows, documentaries, and more: https://bit.ly/3jjqbq7 pre-order your jeremy's chocolate here: https://bit.ly/3eqevagshop all jeremy’s razors products here: https://bit.ly/3xufd43 get your michael knowles merch here: https://bit.ly/3x6tlky  - - - today’s sponsors:birch gold - text ""knowles"" to 989898 for your no-cost, no-obligation, free information kit: https://birchgold.com/knowlesramp - get $250 when you join ramp: http://ramp.com/knowles- - -socials:follow on twitter: https://bit.ly/3rwkpq6 follow on instagram: https://bit.ly/3bqzlxa follow on facebook: https://bit.ly/3eemwyg subscribe on youtube: https://bit.ly/3l273ek  learn more about your ad choices. visit podcastchoices.com/adchoices","More Conservative","News","Apple Top 100","https://claritaspod.com/measure/arttrk.com/p/24FDE/verifi.podscribe.com/rss/p/pfx.vpixl.com/2jSe3/prfx.byspotify.com/e/injector.simplecastaudio.com/e626ec69-4c64-4e58-9a75-6b64d301dd52/episodes/7f29b9c8-b106-48a0-b8cb-8258372b8fad/audio/128/default.mp3?aid=rss_feed&awCollectionId=e626ec69-4c64-4e58-9a75-6b64d301dd52&awEpisodeId=7f29b9c8-b106-48a0-b8cb-8258372b8fad&feed=6c2VScgo"
"51494","The Michael Knowles Show","2023-04-01","transgenderism: michael knowles vs protestors | cross the picket line","michael knowles sits down with some of the students protesting his speech at the university of buffalo. learn more about your ad choices. visit podcastchoices.com/adchoices","More Conservative","News","Apple Top 100","https://claritaspod.com/measure/arttrk.com/p/24FDE/verifi.podscribe.com/rss/p/pfx.vpixl.com/2jSe3/prfx.byspotify.com/e/injector.simplecastaudio.com/e626ec69-4c64-4e58-9a75-6b64d301dd52/episodes/c9bdbfae-0964-4275-bed0-75f9c1aff985/audio/128/default.mp3?aid=rss_feed&awCollectionId=e626ec69-4c64-4e58-9a75-6b64d301dd52&awEpisodeId=c9bdbfae-0964-4275-bed0-75f9c1aff985&feed=6c2VScgo"
"51496","The Michael Knowles Show","2023-03-30","ep. 1214 -  the trans day of vengeance is coming","click here to join the member exclusive portion of my show: https://utm.io/ueselprominent liberals call for the murder of anyone who opposes transgenderism, another republican threatens to enter the 2024 race, and a major computer scientist says we might soon live forever.- - - dailywire+:become a dailywire+ member to gain access to movies, shows, documentaries, and more: https://bit.ly/3jjqbq7 pre-order your jeremy's chocolate here: https://bit.ly/3eqevagshop all jeremy’s razors products here: https://bit.ly/3xufd43 get your michael knowles merch here: https://bit.ly/3x6tlky  - - - today’s sponsors:birch gold - text ""knowles"" to 989898 for your no-cost, no-obligation, free information kit: https://birchgold.com/knowleshallow - try hallow for 3 months free: https://hallow.com/michaelknowles- - -socials:follow on twitter: https://bit.ly/3rwkpq6 follow on instagram: https://bit.ly/3bqzlxa follow on facebook: https://bit.ly/3eemwyg subscribe on youtube: https://bit.ly/3l273ek  learn more about your ad choices. visit podcastchoices.com/adchoices","More Conservative","News","Apple Top 100","https://claritaspod.com/measure/arttrk.com/p/24FDE/verifi.podscribe.com/rss/p/pfx.vpixl.com/2jSe3/prfx.byspotify.com/e/injector.simplecastaudio.com/e626ec69-4c64-4e58-9a75-6b64d301dd52/episodes/e2949437-4f05-43bb-bd68-06e6bcfa4d3e/audio/128/default.mp3?aid=rss_feed&awCollectionId=e626ec69-4c64-4e58-9a75-6b64d301dd52&awEpisodeId=e2949437-4f05-43bb-bd68-06e6bcfa4d3e&feed=6c2VScgo"
"51507","The Michael Knowles Show","2023-03-17","ep. 1205 - dylan mulvaney & lib colleges try to eradicate me","click here to join the member exclusive portion of my show: https://utm.io/ueselbiden’s doj plans to arrest another 1,000+ “january sixth” selfie-takers, liberal pennsylvania legislators try to prevent me from debating transgenderism, and kamala harris doesn’t know what the vice president does.- - - dailywire+:become a dailywire+ member to gain access to movies, shows, documentaries, and more: https://bit.ly/3jjqbq7 pre-order your jeremy's chocolate here: https://bit.ly/3eqevagshop all jeremy’s razors products here: https://bit.ly/3xufd43 get your michael knowles merch here: https://bit.ly/3x6tlky  - - - today’s sponsors:puretalk - get 50% off your first month with promo code ‘knowles’’ https://www.puretalkusa.com/landing/knowlesepic will - save 10% off your complete will package: https://www.epicwill.com/knowles- - -socials:follow on twitter: https://bit.ly/3rwkpq6 follow on instagram: https://bit.ly/3bqzlxa follow on facebook: https://bit.ly/3eemwyg subscribe on youtube: https://bit.ly/3l273ek  learn more about your ad choices. visit podcastchoices.com/adchoices","More Conservative","News","Apple Top 100","https://claritaspod.com/measure/arttrk.com/p/24FDE/verifi.podscribe.com/rss/p/pfx.vpixl.com/2jSe3/prfx.byspotify.com/e/injector.simplecastaudio.com/e626ec69-4c64-4e58-9a75-6b64d301dd52/episodes/05d358e2-3764-43de-b6bc-73c059e3344e/audio/128/default.mp3?aid=rss_feed&awCollectionId=e626ec69-4c64-4e58-9a75-6b64d301dd52&awEpisodeId=05d358e2-3764-43de-b6bc-73c059e3344e&feed=6c2VScgo"
"51524","The Michael Knowles Show","2023-02-28","ep. 1192 - ""the trans card"" is a weapon for libs and criminals","click here to join the member exclusive portion of my show: https://utm.io/uesella’s radical district attorney suspends a prosecutor for “misgendering” a trans-identifying child rapist, media matters attacks michael for advocating a total ban on transgenderism, and the u.s. treasury secretary takes a trip to ukraine.- - - dailywire+:take advantage of your last chance to get 40% off dailywire+ annual memberships and gain access to movies, shows, documentaries, and more: https://bit.ly/3jjqbq7 today is your last chance to shop the jeremy’s razors presidents’ day sale and get 30% off any razor: https://bit.ly/3xufd43 get your michael knowles merch here: https://bit.ly/3x6tlky  - - - today’s sponsors:puretalk - get 50% off your first month with promo code ‘knowles’’ https://www.puretalkusa.com/landing/knowlesrabbitair - get your award-winning air purifier today! visit https://www.rabbitair.com/.- - -socials:follow on twitter: https://bit.ly/3rwkpq6 follow on instagram: https://bit.ly/3bqzlxa follow on facebook: https://bit.ly/3eemwyg subscribe on youtube: https://bit.ly/3l273ek  learn more about your ad choices. visit podcastchoices.com/adchoices","More Conservative","News","Apple Top 100","https://claritaspod.com/measure/arttrk.com/p/24FDE/verifi.podscribe.com/rss/p/pfx.vpixl.com/2jSe3/prfx.byspotify.com/e/injector.simplecastaudio.com/e626ec69-4c64-4e58-9a75-6b64d301dd52/episodes/94b2afe0-468a-4404-85d3-6def430ecb44/audio/128/default.mp3?aid=rss_feed&awCollectionId=e626ec69-4c64-4e58-9a75-6b64d301dd52&awEpisodeId=94b2afe0-468a-4404-85d3-6def430ecb44&feed=6c2VScgo"
"51549","The Michael Knowles Show","2023-02-02","ep. 1175 - trump declares war on woke","trump proposes banning transgenderism entirely, desantis wins a victory in the classroom, and bernie charges $95 to complain about capitalism.- - - dailywire+:use code donotcomply to get 40% off new annual dailywire+ membership plans and watch the brand new series, master’s program with dennis prager: https://bit.ly/3ssc5seget 40% off jeremy’s razors subscriptions at www.jeremysrazors.comget your michael knowles merch here: https://bit.ly/3x6tlky  - - - today’s sponsors:unimed - use code ""knowles"" and save an extra 10% off your entire purchase: https://genucel.com/knowlesjase medical - get a discount on your jase case with promo code ‘knowles’ at https://jasemedical.com/- - -socials:follow on twitter: https://bit.ly/3rwkpq6 follow on instagram: https://bit.ly/3bqzlxa follow on facebook: https://bit.ly/3eemwyg subscribe on youtube: https://bit.ly/3l273ek learn more about your ad choices. visit podcastchoices.com/adchoices","More Conservative","News","Apple Top 100","https://claritaspod.com/measure/arttrk.com/p/24FDE/verifi.podscribe.com/rss/p/pfx.vpixl.com/2jSe3/prfx.byspotify.com/e/injector.simplecastaudio.com/e626ec69-4c64-4e58-9a75-6b64d301dd52/episodes/be31a86e-6ac5-45aa-b034-b1cac36172dd/audio/128/default.mp3?aid=rss_feed&awCollectionId=e626ec69-4c64-4e58-9a75-6b64d301dd52&awEpisodeId=be31a86e-6ac5-45aa-b034-b1cac36172dd&feed=6c2VScgo"
"51663","The Michael Knowles Show","2022-09-16","ep. 1089 - diversity is not martha’s vineyard's strength","click here to join the member exclusive portion of my show: https://utm.io/ueselliberals meltdown over the arrival of a few dozen illegal aliens in martha’s vineyard, a mexican valedictorian might lose his degree and professional license for questioning transgenderism, and an old-school feminist teaches conservatives how to talk about porn. - - - dailywire+: stop giving your money to woke corporations that hate you. get your jeremy’s razors today at https://www.jeremysrazors.com.  become a dailywire+ member today to access movies, shows, and more: https://utm.io/uemfc  - - - today’s sponsors:stop funding woke corporate agendas. switch to puretalk instead. save 50% off your 1st month when you enter promo code knowlespodcast at puretalk.com  ring alarm is an award-winning home security system with available professional monitoring when you subscribe. learn more at www.ring.com/knowles   - - -socials:follow on twitter: https://bit.ly/3rwkpq6 follow on instagram: https://bit.ly/3bqzlxa follow on facebook: https://bit.ly/3eemwyg subscribe on youtube: https://bit.ly/3l273ek  learn more about your ad choices. visit podcastchoices.com/adchoices","More Conservative","News","Apple Top 100","https://claritaspod.com/measure/arttrk.com/p/24FDE/verifi.podscribe.com/rss/p/pfx.vpixl.com/2jSe3/prfx.byspotify.com/e/injector.simplecastaudio.com/e626ec69-4c64-4e58-9a75-6b64d301dd52/episodes/80cf1c85-f5a3-4a2e-903b-ac0dc712c30f/audio/128/default.mp3?aid=rss_feed&awCollectionId=e626ec69-4c64-4e58-9a75-6b64d301dd52&awEpisodeId=80cf1c85-f5a3-4a2e-903b-ac0dc712c30f&feed=6c2VScgo"
"51731","The Michael Knowles Show","2022-07-06","ep. 1040 - the woke war heats up","portland libs scream at each other in the middle of the street, more left-wing celebrities question transgenderism, and the new york times complains that more poor people aren’t being killed in the womb.the daily wire launches dailywire+ with the addition of jordan peterson! become a member today to access the entire content catalog: https://utm.io/ueizt  discover your purpose and slay the dragons that stand in your way. watch jordan peterson’s new 4-part series on men, masculinity, and the pursuit of greatness, exclusively on dailywire+ https://utm.io/uej2p—today’s sponsors:ring alarm is an award-winning home security system with available professional monitoring when you subscribe. learn more at www.ring.com/knowles. learn more about your ad choices. visit podcastchoices.com/adchoices","More Conservative","News","Apple Top 100","https://claritaspod.com/measure/arttrk.com/p/24FDE/verifi.podscribe.com/rss/p/pfx.vpixl.com/2jSe3/prfx.byspotify.com/e/injector.simplecastaudio.com/e626ec69-4c64-4e58-9a75-6b64d301dd52/episodes/52b85b55-2a5e-4ff2-9c5f-3580af7965b6/audio/128/default.mp3?aid=rss_feed&awCollectionId=e626ec69-4c64-4e58-9a75-6b64d301dd52&awEpisodeId=52b85b55-2a5e-4ff2-9c5f-3580af7965b6&feed=6c2VScgo"
"51767","The Michael Knowles Show","2022-06-01","ep. 1017 - something in the water is destroying women's sports","the new york times admits that conservatives are right about transgenderism, a chicago high school establishes a race-based grading system, and hillary’s crook lawyer gets off the hook for lying to the fbi.join us tonight at 8pm est for the world premiere of our new documentary “what is a woman”: whatisawoman.com i’m exposing the most successful failure in government history. stream fauci unmasked here: https://utm.io/ueogl join michael and the daily wire for backstage live at the ryman on june 29th. get your tickets now: https://utm.io/uezfr—today’s sponsors:shop auto and body parts from hundreds of manufacturers. visit www.rockauto.com and enter ""knowles"" in the 'how did you hear about us' box.ring alarm is an award-winning home security system with available professional monitoring when you subscribe. learn more at www.ring.com/knowles. learn more about your ad choices. visit podcastchoices.com/adchoices","More Conservative","News","Apple Top 100","https://claritaspod.com/measure/arttrk.com/p/24FDE/verifi.podscribe.com/rss/p/pfx.vpixl.com/2jSe3/prfx.byspotify.com/e/injector.simplecastaudio.com/e626ec69-4c64-4e58-9a75-6b64d301dd52/episodes/41ad1484-68f5-42bc-9619-66537ecda597/audio/128/default.mp3?aid=rss_feed&awCollectionId=e626ec69-4c64-4e58-9a75-6b64d301dd52&awEpisodeId=41ad1484-68f5-42bc-9619-66537ecda597&feed=6c2VScgo"
"51816","The Michael Knowles Show","2022-03-30","ep. 973 - university president condemns my ""hate"" speech before i've spoken","washburn university’s president condemns michael for a speech he hasn’t given yet, disney gets caught peddling transgenderism to kids, and biden outlaws a crime that doesn’t happen and is already illegal.check out my shop page to purchase shirts, stickers, and books (one with words, one without) https://utm.io/uedo1i’m exposing the most successful failure in government history. stream fauci unmasked here: https://utm.io/ueogl  nba star jonathan isaac has withstood immense pressure to conform to popular social issues. he’s now writing a book about his experience- and is publishing with the daily wire. pre-order your copy now: https://utm.io/ud96e   learn more about your ad choices. visit podcastchoices.com/adchoices","More Conservative","News","Apple Top 100","https://claritaspod.com/measure/arttrk.com/p/24FDE/verifi.podscribe.com/rss/p/pfx.vpixl.com/2jSe3/prfx.byspotify.com/e/injector.simplecastaudio.com/e626ec69-4c64-4e58-9a75-6b64d301dd52/episodes/c82575ac-09c9-4ebe-bcbb-0a3d468a5ce2/audio/128/default.mp3?aid=rss_feed&awCollectionId=e626ec69-4c64-4e58-9a75-6b64d301dd52&awEpisodeId=c82575ac-09c9-4ebe-bcbb-0a3d468a5ce2&feed=6c2VScgo"
